1.00,0.00,0.00,2.00,0.00,0.00,7.00,83.00,2.00,3.00,193.00,17.00,395.00,7.00
1.00,0.00,0.00,8.00,0.00,0.00,6.00,94.00,4.00,4.00,307.00,21.00,387.00,12.00
1.00,0.00,0.00,13.00,0.00,0.00,6.00,51.00,5.00,4.00,289.00,16.00,392.00,7.00
1.00,0.00,0.00,13.00,0.00,0.00,6.00,18.00,5.00,4.00,289.00,16.00,396.00,8.00
1.00,0.00,22.00,5.00,0.00,0.00,6.00,49.00,7.00,7.00,330.00,19.00,374.00,9.00
1.00,3.00,0.00,18.00,0.00,0.00,6.00,51.00,3.00,24.00,666.00,20.00,388.00,10.00
1.00,0.00,0.00,21.00,0.00,0.00,6.00,98.00,2.00,4.00,437.00,21.00,395.00,12.00
1.00,0.00,0.00,5.00,0.00,0.00,5.00,61.00,3.00,5.00,279.00,19.00,377.00,11.00
1.00,0.00,0.00,2.00,0.00,0.00,6.00,68.00,3.00,3.00,193.00,17.00,387.00,13.00
1.00,5.00,0.00,18.00,0.00,0.00,6.00,79.00,3.00,24.00,666.00,20.00,392.00,14.00
1.00,24.00,0.00,18.00,0.00,0.00,4.00,100.00,1.00,24.00,666.00,20.00,396.00,28.00
1.00,0.00,0.00,10.00,0.00,0.00,6.00,32.00,3.00,4.00,277.00,18.00,385.00,9.00
1.00,0.00,70.00,2.00,0.00,0.00,7.00,10.00,7.00,5.00,358.00,14.00,371.00,4.00
1.00,0.00,12.00,6.00,0.00,0.00,5.00,33.00,6.00,4.00,345.00,18.00,396.00,8.00
1.00,2.00,0.00,18.00,0.00,0.00,5.00,41.00,3.00,24.00,666.00,20.00,370.00,13.00
1.00,0.00,45.00,3.00,0.00,0.00,6.00,30.00,6.00,5.00,398.00,15.00,389.00,4.00
1.00,0.00,0.00,10.00,1.00,0.00,5.00,53.00,3.00,4.00,277.00,18.00,390.00,16.00
1.00,0.00,20.00,3.00,0.00,0.00,7.00,81.00,2.00,5.00,264.00,13.00,392.00,9.00
1.00,0.00,0.00,6.00,0.00,0.00,6.00,85.00,5.00,3.00,233.00,17.00,392.00,18.00
1.00,0.00,33.00,2.00,0.00,0.00,6.00,58.00,3.00,7.00,222.00,18.00,393.00,8.00
1.00,0.00,0.00,8.00,0.00,0.00,5.00,89.00,4.00,4.00,307.00,21.00,392.00,13.00
1.00,0.00,33.00,2.00,0.00,0.00,6.00,70.00,3.00,7.00,222.00,18.00,396.00,7.00
1.00,8.00,0.00,18.00,0.00,0.00,5.00,80.00,2.00,24.00,666.00,20.00,3.00,16.00
1.00,8.00,0.00,18.00,1.00,0.00,6.00,97.00,2.00,24.00,666.00,20.00,377.00,17.00
1.00,7.00,0.00,18.00,0.00,0.00,6.00,95.00,1.00,24.00,666.00,20.00,319.00,15.00
1.00,13.00,0.00,18.00,0.00,0.00,5.00,87.00,1.00,24.00,666.00,20.00,68.00,34.00
1.00,2.00,0.00,19.00,0.00,0.00,5.00,94.00,1.00,5.00,403.00,14.00,88.00,16.00
1.00,1.00,0.00,19.00,1.00,0.00,5.00,88.00,1.00,5.00,403.00,14.00,343.00,12.00
1.00,0.00,40.00,1.00,0.00,0.00,6.00,44.00,8.00,1.00,335.00,19.00,396.00,5.00
1.00,4.00,0.00,18.00,0.00,0.00,5.00,53.00,3.00,24.00,666.00,20.00,388.00,11.00
1.00,0.00,0.00,6.00,0.00,0.00,5.00,95.00,5.00,3.00,233.00,17.00,396.00,30.00
1.00,0.00,0.00,10.00,0.00,0.00,6.00,52.00,4.00,4.00,277.00,18.00,394.00,10.00
1.00,0.00,0.00,11.00,0.00,0.00,6.00,69.00,2.00,1.00,273.00,21.00,391.00,9.00
1.00,0.00,60.00,2.00,0.00,0.00,6.00,18.00,6.00,1.00,265.00,15.00,376.00,4.00
1.00,0.00,0.00,10.00,0.00,0.00,6.00,82.00,2.00,6.00,432.00,17.00,394.00,10.00
1.00,0.00,0.00,5.00,0.00,0.00,5.00,41.00,3.00,5.00,279.00,19.00,396.00,8.00
1.00,22.00,0.00,18.00,0.00,0.00,5.00,89.00,1.00,24.00,666.00,20.00,396.00,31.00
1.00,28.00,0.00,18.00,0.00,0.00,5.00,100.00,1.00,24.00,666.00,20.00,210.00,20.00
1.00,0.00,12.00,7.00,0.00,0.00,5.00,39.00,5.00,5.00,311.00,15.00,390.00,15.00
1.00,0.00,0.00,8.00,0.00,0.00,5.00,90.00,4.00,4.00,307.00,21.00,376.00,14.00
1.00,0.00,0.00,9.00,0.00,0.00,5.00,76.00,3.00,4.00,304.00,18.00,396.00,9.00
1.00,0.00,0.00,10.00,0.00,0.00,6.00,95.00,2.00,6.00,432.00,17.00,396.00,17.00
1.00,0.00,0.00,27.00,0.00,0.00,5.00,98.00,1.00,4.00,711.00,20.00,390.00,18.00
1.00,0.00,0.00,8.00,0.00,0.00,5.00,96.00,2.00,5.00,384.00,20.00,394.00,16.00
1.00,0.00,0.00,6.00,1.00,0.00,6.00,77.00,3.00,8.00,307.00,17.00,390.00,9.00
1.00,2.00,0.00,19.00,0.00,0.00,5.00,91.00,2.00,5.00,403.00,14.00,395.00,11.00
1.00,0.00,80.00,2.00,0.00,0.00,6.00,29.00,8.00,4.00,280.00,17.00,390.00,5.00
1.00,0.00,12.00,7.00,0.00,0.00,6.00,82.00,6.00,5.00,311.00,15.00,396.00,13.00
1.00,19.00,0.00,18.00,0.00,0.00,7.00,97.00,1.00,24.00,666.00,20.00,396.00,13.00
1.00,0.00,20.00,3.00,0.00,0.00,5.00,62.00,1.00,5.00,264.00,13.00,392.00,10.00
1.00,8.00,0.00,18.00,1.00,0.00,5.00,89.00,1.00,24.00,666.00,20.00,347.00,8.00
1.00,0.00,22.00,5.00,0.00,0.00,6.00,8.00,7.00,7.00,330.00,19.00,377.00,3.00
1.00,0.00,0.00,7.00,0.00,0.00,6.00,28.00,5.00,5.00,287.00,19.00,396.00,6.00
1.00,0.00,0.00,10.00,0.00,0.00,6.00,7.00,5.00,4.00,305.00,19.00,390.00,5.00
1.00,0.00,0.00,11.00,0.00,0.00,6.00,76.00,2.00,1.00,273.00,21.00,396.00,9.00
1.00,18.00,0.00,18.00,0.00,0.00,4.00,100.00,1.00,24.00,666.00,20.00,396.00,37.00
1.00,0.00,20.00,3.00,0.00,0.00,7.00,94.00,2.00,5.00,264.00,13.00,393.00,11.00
1.00,0.00,0.00,3.00,0.00,0.00,6.00,73.00,3.00,2.00,270.00,17.00,393.00,8.00
1.00,0.00,40.00,6.00,1.00,0.00,6.00,32.00,4.00,4.00,254.00,17.00,396.00,3.00
1.00,0.00,22.00,5.00,0.00,0.00,5.00,70.00,7.00,7.00,330.00,19.00,389.00,18.00
1.00,0.00,0.00,6.00,0.00,0.00,8.00,73.00,3.00,8.00,307.00,17.00,385.00,2.00
1.00,0.00,20.00,3.00,0.00,0.00,7.00,84.00,2.00,5.00,264.00,13.00,384.00,14.00
1.00,0.00,90.00,2.00,0.00,0.00,6.00,36.00,12.00,5.00,187.00,17.00,384.00,4.00
1.00,25.00,0.00,18.00,0.00,0.00,5.00,89.00,1.00,24.00,666.00,20.00,127.00,26.00
1.00,20.00,0.00,18.00,0.00,0.00,4.00,91.00,1.00,24.00,666.00,20.00,285.00,30.00
1.00,0.00,85.00,4.00,0.00,0.00,6.00,27.00,8.00,4.00,351.00,17.00,392.00,6.00
1.00,0.00,0.00,2.00,0.00,0.00,6.00,58.00,6.00,3.00,222.00,18.00,394.00,5.00
1.00,0.00,20.00,3.00,0.00,0.00,7.00,89.00,2.00,5.00,264.00,13.00,388.00,7.00
1.00,0.00,25.00,4.00,0.00,0.00,6.00,70.00,5.00,4.00,281.00,19.00,395.00,7.00
1.00,0.00,0.00,10.00,0.00,0.00,6.00,6.00,5.00,4.00,305.00,19.00,377.00,7.00
1.00,1.00,0.00,8.00,0.00,0.00,5.00,95.00,3.00,4.00,307.00,21.00,358.00,18.00
1.00,0.00,85.00,0.00,0.00,0.00,6.00,35.00,9.00,2.00,313.00,17.00,396.00,5.00
1.00,2.00,0.00,9.00,0.00,0.00,4.00,37.00,2.00,4.00,304.00,18.00,350.00,12.00
1.00,0.00,0.00,6.00,0.00,0.00,7.00,79.00,3.00,8.00,307.00,17.00,372.00,6.00
1.00,0.00,0.00,10.00,0.00,0.00,6.00,6.00,5.00,4.00,305.00,19.00,383.00,6.00
1.00,0.00,0.00,4.00,0.00,0.00,6.00,56.00,4.00,3.00,247.00,18.00,392.00,6.00
1.00,0.00,75.00,2.00,0.00,0.00,6.00,21.00,5.00,3.00,252.00,18.00,395.00,4.00
1.00,0.00,0.00,6.00,0.00,0.00,5.00,33.00,5.00,3.00,233.00,17.00,396.00,14.00
1.00,0.00,22.00,5.00,0.00,0.00,5.00,76.00,7.00,7.00,330.00,19.00,372.00,12.00
1.00,0.00,25.00,4.00,0.00,0.00,6.00,32.00,5.00,4.00,281.00,19.00,396.00,6.00
1.00,0.00,0.00,6.00,0.00,0.00,6.00,80.00,3.00,8.00,307.00,17.00,396.00,7.00
1.00,0.00,20.00,6.00,1.00,0.00,7.00,51.00,4.00,3.00,223.00,18.00,390.00,6.00
1.00,88.00,0.00,18.00,0.00,0.00,6.00,91.00,1.00,24.00,666.00,20.00,396.00,17.00
1.00,24.00,0.00,18.00,0.00,0.00,5.00,96.00,1.00,24.00,666.00,20.00,396.00,19.00
1.00,0.00,0.00,4.00,0.00,0.00,5.00,68.00,2.00,5.00,296.00,16.00,393.00,9.00
1.00,8.00,0.00,18.00,0.00,0.00,5.00,98.00,1.00,24.00,666.00,20.00,396.00,20.00
1.00,0.00,0.00,13.00,0.00,0.00,6.00,85.00,3.00,5.00,276.00,16.00,392.00,9.00
1.00,0.00,33.00,2.00,0.00,0.00,7.00,71.00,3.00,7.00,222.00,18.00,396.00,6.00
1.00,0.00,0.00,6.00,0.00,0.00,8.00,78.00,2.00,8.00,307.00,17.00,385.00,4.00
1.00,0.00,20.00,3.00,0.00,0.00,7.00,91.00,1.00,5.00,264.00,13.00,387.00,8.00
1.00,0.00,80.00,3.00,0.00,0.00,6.00,17.00,6.00,4.00,337.00,16.00,396.00,4.00
1.00,15.00,0.00,18.00,0.00,0.00,6.00,93.00,1.00,24.00,666.00,20.00,363.00,23.00
1.00,0.00,95.00,1.00,0.00,0.00,7.00,13.00,7.00,3.00,402.00,17.00,384.00,4.00
1.00,2.00,0.00,19.00,0.00,0.00,4.00,97.00,1.00,5.00,403.00,14.00,396.00,29.00
1.00,9.00,0.00,18.00,0.00,0.00,5.00,100.00,1.00,24.00,666.00,20.00,396.00,23.00
1.00,13.00,0.00,18.00,0.00,0.00,6.00,95.00,2.00,24.00,666.00,20.00,100.00,15.00
1.00,9.00,0.00,18.00,0.00,0.00,6.00,97.00,2.00,24.00,666.00,20.00,385.00,19.00
1.00,0.00,45.00,3.00,0.00,0.00,6.00,41.00,3.00,5.00,398.00,15.00,393.00,6.00
1.00,3.00,0.00,18.00,0.00,0.00,5.00,48.00,3.00,24.00,666.00,20.00,334.00,14.00
1.00,0.00,0.00,13.00,1.00,0.00,5.00,93.00,2.00,5.00,276.00,16.00,396.00,17.00
1.00,0.00,0.00,10.00,1.00,0.00,5.00,92.00,3.00,4.00,277.00,18.00,393.00,17.00
1.00,0.00,20.00,3.00,0.00,0.00,7.00,100.00,1.00,5.00,264.00,13.00,383.00,7.00
1.00,0.00,80.00,0.00,0.00,0.00,7.00,32.00,5.00,4.00,255.00,14.00,394.00,2.00
1.00,11.00,0.00,18.00,0.00,0.00,4.00,100.00,1.00,24.00,666.00,20.00,396.00,34.00
1.00,0.00,25.00,4.00,0.00,0.00,6.00,33.00,5.00,4.00,281.00,19.00,396.00,5.00
1.00,1.00,0.00,19.00,1.00,0.00,7.00,98.00,2.00,5.00,403.00,14.00,389.00,1.00
1.00,0.00,0.00,6.00,0.00,0.00,8.00,70.00,3.00,8.00,307.00,17.00,378.00,3.00
1.00,0.00,0.00,21.00,0.00,0.00,5.00,98.00,1.00,4.00,437.00,21.00,392.00,21.00
1.00,0.00,0.00,8.00,0.00,0.00,6.00,97.00,2.00,5.00,384.00,20.00,395.00,12.00
1.00,0.00,0.00,7.00,0.00,0.00,6.00,49.00,4.00,5.00,287.00,19.00,396.00,7.00
1.00,9.00,0.00,18.00,0.00,0.00,5.00,93.00,1.00,24.00,666.00,20.00,396.00,22.00
1.00,14.00,0.00,18.00,0.00,0.00,6.00,88.00,1.00,24.00,666.00,20.00,383.00,13.00
1.00,0.00,0.00,5.00,0.00,0.00,6.00,38.00,6.00,5.00,224.00,20.00,389.00,6.00
1.00,0.00,0.00,13.00,0.00,0.00,6.00,42.00,5.00,4.00,289.00,16.00,396.00,10.00
1.00,4.00,0.00,18.00,0.00,0.00,6.00,90.00,3.00,24.00,666.00,20.00,395.00,12.00
1.00,0.00,0.00,21.00,0.00,0.00,6.00,97.00,1.00,4.00,437.00,21.00,396.00,18.00
1.00,0.00,0.00,25.00,0.00,0.00,5.00,88.00,1.00,2.00,188.00,19.00,385.00,14.00
1.00,0.00,80.00,3.00,0.00,0.00,5.00,31.00,6.00,4.00,337.00,16.00,396.00,10.00
1.00,4.00,0.00,18.00,0.00,0.00,6.00,67.00,2.00,24.00,666.00,20.00,374.00,11.00
1.00,8.00,0.00,18.00,0.00,0.00,7.00,99.00,2.00,24.00,666.00,20.00,375.00,16.00
1.00,3.00,0.00,18.00,0.00,0.00,6.00,75.00,2.00,24.00,666.00,20.00,393.00,14.00
1.00,4.00,0.00,19.00,0.00,0.00,5.00,100.00,1.00,5.00,403.00,14.00,396.00,26.00
1.00,4.00,0.00,18.00,0.00,0.00,4.00,100.00,1.00,24.00,666.00,20.00,375.00,3.00
1.00,0.00,20.00,6.00,0.00,0.00,6.00,58.00,3.00,3.00,223.00,18.00,394.00,7.00
1.00,6.00,0.00,18.00,0.00,0.00,6.00,97.00,2.00,24.00,666.00,20.00,302.00,24.00
1.00,0.00,0.00,13.00,1.00,0.00,6.00,92.00,3.00,5.00,276.00,16.00,393.00,10.00
1.00,0.00,45.00,3.00,0.00,0.00,7.00,38.00,4.00,5.00,398.00,15.00,396.00,5.00
1.00,0.00,45.00,3.00,0.00,0.00,6.00,29.00,4.00,5.00,398.00,15.00,382.00,4.00
1.00,11.00,0.00,18.00,0.00,0.00,6.00,94.00,2.00,24.00,666.00,20.00,109.00,23.00
1.00,0.00,25.00,5.00,0.00,0.00,6.00,67.00,7.00,8.00,284.00,19.00,396.00,6.00
1.00,0.00,0.00,9.00,0.00,0.00,6.00,90.00,2.00,4.00,304.00,18.00,396.00,11.00
1.00,0.00,0.00,2.00,0.00,0.00,6.00,45.00,6.00,3.00,222.00,18.00,394.00,2.00
1.00,14.00,0.00,18.00,0.00,0.00,4.00,100.00,1.00,24.00,666.00,20.00,372.00,30.00
1.00,0.00,0.00,12.00,0.00,0.00,5.00,36.00,4.00,5.00,398.00,18.00,396.00,9.00
1.00,0.00,22.00,5.00,0.00,0.00,6.00,79.00,8.00,7.00,330.00,19.00,376.00,10.00
1.00,2.00,0.00,19.00,0.00,0.00,4.00,95.00,1.00,5.00,403.00,14.00,391.00,29.00
1.00,12.00,0.00,18.00,0.00,0.00,5.00,96.00,1.00,24.00,666.00,20.00,240.00,23.00
1.00,1.00,0.00,19.00,0.00,0.00,5.00,94.00,2.00,5.00,403.00,14.00,292.00,14.00
1.00,0.00,52.00,5.00,0.00,0.00,6.00,22.00,7.00,6.00,293.00,16.00,371.00,9.00
1.00,8.00,0.00,18.00,0.00,0.00,6.00,86.00,2.00,24.00,666.00,20.00,83.00,17.00
1.00,0.00,0.00,21.00,0.00,0.00,5.00,95.00,2.00,4.00,437.00,21.00,388.00,15.00
1.00,15.00,0.00,18.00,0.00,0.00,6.00,100.00,1.00,24.00,666.00,20.00,9.00,26.00
1.00,0.00,52.00,5.00,0.00,0.00,6.00,31.00,7.00,6.00,293.00,16.00,396.00,7.00
1.00,2.00,0.00,19.00,0.00,0.00,6.00,95.00,2.00,5.00,403.00,14.00,330.00,11.00
1.00,0.00,0.00,5.00,0.00,0.00,5.00,68.00,3.00,5.00,279.00,19.00,396.00,9.00
1.00,0.00,0.00,10.00,0.00,0.00,5.00,72.00,4.00,4.00,277.00,18.00,389.00,18.00
1.00,0.00,0.00,2.00,0.00,0.00,6.00,57.00,3.00,2.00,276.00,18.00,357.00,6.00
1.00,0.00,0.00,10.00,1.00,0.00,5.00,100.00,3.00,4.00,277.00,18.00,396.00,23.00
1.00,0.00,0.00,9.00,0.00,0.00,5.00,28.00,2.00,6.00,391.00,19.00,393.00,17.00
1.00,10.00,0.00,18.00,0.00,0.00,6.00,96.00,2.00,24.00,666.00,20.00,379.00,18.00
1.00,0.00,0.00,6.00,1.00,0.00,6.00,66.00,3.00,8.00,307.00,17.00,360.00,8.00
1.00,0.00,0.00,4.00,0.00,0.00,5.00,88.00,2.00,5.00,296.00,16.00,396.00,14.00
1.00,0.00,30.00,4.00,0.00,0.00,6.00,54.00,6.00,6.00,300.00,16.00,391.00,11.00
1.00,0.00,30.00,4.00,0.00,0.00,6.00,42.00,6.00,6.00,300.00,16.00,383.00,7.00
1.00,0.00,80.00,3.00,0.00,0.00,5.00,19.00,9.00,1.00,315.00,16.00,395.00,9.00
1.00,5.00,0.00,18.00,0.00,0.00,6.00,87.00,2.00,24.00,666.00,20.00,100.00,16.00
1.00,0.00,0.00,9.00,0.00,0.00,6.00,79.00,2.00,6.00,391.00,19.00,396.00,14.00
1.00,0.00,0.00,12.00,0.00,0.00,6.00,6.00,4.00,5.00,398.00,18.00,394.00,6.00
1.00,0.00,20.00,3.00,0.00,0.00,8.00,86.00,1.00,5.00,264.00,13.00,389.00,5.00
1.00,0.00,0.00,6.00,0.00,0.00,8.00,86.00,3.00,8.00,307.00,17.00,387.00,3.00
1.00,3.00,0.00,18.00,0.00,0.00,4.00,91.00,1.00,24.00,666.00,20.00,316.00,14.00
1.00,5.00,0.00,18.00,0.00,0.00,6.00,64.00,3.00,24.00,666.00,20.00,396.00,10.00
1.00,0.00,20.00,6.00,1.00,0.00,5.00,61.00,3.00,3.00,223.00,18.00,391.00,13.00
1.00,0.00,95.00,1.00,0.00,0.00,6.00,15.00,7.00,3.00,402.00,17.00,396.00,4.00
1.00,3.00,0.00,18.00,0.00,0.00,6.00,88.00,2.00,24.00,666.00,20.00,391.00,14.00
1.00,9.00,0.00,18.00,0.00,0.00,6.00,98.00,1.00,24.00,666.00,20.00,396.00,21.00
1.00,0.00,80.00,1.00,0.00,0.00,6.00,31.00,9.00,1.00,241.00,18.00,341.00,12.00
1.00,0.00,0.00,7.00,0.00,0.00,5.00,74.00,4.00,5.00,287.00,19.00,391.00,11.00
1.00,2.00,0.00,19.00,0.00,0.00,5.00,100.00,1.00,5.00,403.00,14.00,169.00,16.00
1.00,0.00,0.00,8.00,0.00,0.00,5.00,100.00,4.00,4.00,307.00,21.00,394.00,19.00
1.00,0.00,0.00,10.00,0.00,0.00,5.00,88.00,2.00,6.00,432.00,17.00,344.00,15.00
1.00,0.00,0.00,4.00,0.00,0.00,6.00,56.00,3.00,3.00,247.00,18.00,395.00,8.00
1.00,0.00,60.00,1.00,0.00,0.00,6.00,35.00,10.00,4.00,411.00,18.00,370.00,5.00
1.00,1.00,0.00,8.00,0.00,0.00,5.00,98.00,3.00,4.00,307.00,21.00,376.00,21.00
1.00,0.00,90.00,1.00,0.00,0.00,7.00,21.00,8.00,5.00,226.00,17.00,395.00,4.00
1.00,0.00,80.00,1.00,0.00,0.00,7.00,38.00,7.00,2.00,329.00,12.00,392.00,6.00
1.00,0.00,0.00,9.00,0.00,0.00,5.00,73.00,2.00,6.00,391.00,19.00,395.00,15.00
1.00,8.00,0.00,18.00,0.00,0.00,6.00,98.00,1.00,24.00,666.00,20.00,391.00,17.00
1.00,5.00,0.00,18.00,0.00,0.00,6.00,98.00,2.00,24.00,666.00,20.00,355.00,17.00
1.00,0.00,0.00,9.00,0.00,0.00,6.00,82.00,3.00,4.00,304.00,18.00,396.00,4.00
1.00,4.00,0.00,18.00,0.00,0.00,6.00,93.00,2.00,24.00,666.00,20.00,396.00,18.00
1.00,0.00,25.00,5.00,0.00,0.00,6.00,43.00,7.00,8.00,284.00,19.00,395.00,9.00
1.00,0.00,20.00,3.00,0.00,0.00,7.00,64.00,4.00,5.00,216.00,14.00,387.00,3.00
1.00,0.00,0.00,2.00,0.00,0.00,6.00,58.00,2.00,3.00,193.00,17.00,396.00,5.00
1.00,0.00,0.00,5.00,0.00,0.00,6.00,37.00,4.00,5.00,224.00,20.00,396.00,8.00
1.00,5.00,0.00,18.00,0.00,0.00,6.00,91.00,2.00,24.00,666.00,20.00,385.00,17.00
1.00,2.00,0.00,19.00,0.00,0.00,5.00,94.00,1.00,5.00,403.00,14.00,351.00,21.00
1.00,3.00,0.00,18.00,0.00,0.00,5.00,84.00,2.00,24.00,666.00,20.00,22.00,17.00
1.00,0.00,0.00,6.00,0.00,0.00,7.00,17.00,3.00,8.00,307.00,17.00,377.00,3.00
1.00,6.00,0.00,18.00,0.00,0.00,6.00,84.00,2.00,24.00,666.00,20.00,396.00,14.00
1.00,0.00,21.00,5.00,0.00,0.00,5.00,45.00,6.00,4.00,243.00,16.00,395.00,13.00
1.00,1.00,0.00,8.00,0.00,0.00,5.00,82.00,3.00,4.00,307.00,21.00,232.00,27.00
1.00,0.00,55.00,3.00,0.00,0.00,6.00,28.00,6.00,5.00,370.00,17.00,387.00,4.00
1.00,9.00,0.00,18.00,0.00,0.00,5.00,77.00,1.00,24.00,666.00,20.00,338.00,29.00
1.00,2.00,0.00,19.00,0.00,0.00,6.00,93.00,2.00,5.00,403.00,14.00,240.00,9.00
1.00,7.00,0.00,18.00,0.00,0.00,5.00,98.00,1.00,24.00,666.00,20.00,393.00,19.00
1.00,0.00,0.00,8.00,0.00,0.00,5.00,69.00,3.00,4.00,307.00,21.00,390.00,11.00
1.00,0.00,0.00,9.00,0.00,0.00,5.00,70.00,2.00,6.00,391.00,19.00,396.00,14.00
1.00,0.00,0.00,6.00,0.00,0.00,6.00,6.00,5.00,3.00,233.00,17.00,383.00,5.00
1.00,0.00,33.00,2.00,0.00,0.00,7.00,41.00,4.00,7.00,222.00,18.00,393.00,6.00
1.00,0.00,21.00,5.00,0.00,0.00,6.00,63.00,6.00,4.00,243.00,16.00,393.00,9.00
1.00,13.00,0.00,18.00,0.00,0.00,5.00,94.00,1.00,24.00,666.00,20.00,396.00,16.00
1.00,2.00,0.00,19.00,0.00,0.00,6.00,100.00,1.00,5.00,403.00,14.00,172.00,27.00
1.00,0.00,0.00,10.00,0.00,0.00,5.00,9.00,3.00,4.00,277.00,18.00,348.00,29.00
1.00,0.00,80.00,1.00,0.00,0.00,5.00,21.00,10.00,4.00,334.00,22.00,382.00,8.00
1.00,0.00,0.00,25.00,0.00,0.00,5.00,92.00,2.00,2.00,188.00,19.00,378.00,17.00
1.00,0.00,17.00,1.00,0.00,0.00,7.00,59.00,9.00,3.00,216.00,18.00,393.00,8.00
1.00,0.00,90.00,3.00,0.00,0.00,7.00,34.00,6.00,3.00,244.00,15.00,386.00,3.00
1.00,0.00,0.00,3.00,0.00,0.00,7.00,86.00,3.00,2.00,270.00,17.00,396.00,5.00
1.00,0.00,0.00,9.00,0.00,0.00,6.00,82.00,3.00,4.00,304.00,18.00,393.00,7.00
1.00,0.00,0.00,27.00,0.00,0.00,5.00,98.00,1.00,4.00,711.00,20.00,344.00,23.00
1.00,0.00,0.00,10.00,0.00,0.00,6.00,72.00,2.00,6.00,432.00,17.00,393.00,12.00
1.00,0.00,20.00,3.00,0.00,0.00,6.00,32.00,4.00,5.00,216.00,14.00,396.00,4.00
1.00,0.00,25.00,5.00,0.00,0.00,5.00,47.00,6.00,8.00,284.00,19.00,396.00,9.00
1.00,0.00,0.00,1.00,0.00,0.00,6.00,59.00,6.00,1.00,422.00,15.00,389.00,8.00
1.00,0.00,0.00,2.00,0.00,0.00,8.00,76.00,3.00,2.00,276.00,18.00,396.00,4.00
1.00,2.00,0.00,19.00,0.00,0.00,5.00,93.00,1.00,5.00,403.00,14.00,356.00,28.00
1.00,7.00,0.00,18.00,0.00,0.00,5.00,100.00,1.00,24.00,666.00,20.00,396.00,24.00
1.00,0.00,0.00,13.00,1.00,0.00,5.00,56.00,3.00,5.00,276.00,16.00,392.00,13.00
1.00,0.00,0.00,5.00,0.00,0.00,6.00,38.00,6.00,5.00,224.00,20.00,389.00,5.00
1.00,0.00,25.00,5.00,0.00,0.00,6.00,29.00,7.00,8.00,284.00,19.00,390.00,6.00
1.00,0.00,12.00,7.00,0.00,0.00,6.00,85.00,6.00,5.00,311.00,15.00,386.00,17.00
1.00,23.00,0.00,18.00,0.00,0.00,6.00,96.00,1.00,24.00,666.00,20.00,396.00,23.00
1.00,6.00,0.00,18.00,0.00,0.00,6.00,96.00,2.00,24.00,666.00,20.00,318.00,17.00
1.00,0.00,35.00,6.00,0.00,0.00,5.00,28.00,6.00,1.00,304.00,16.00,394.00,12.00
